@relation './nova_train-weka.filters.unsupervised.attribute.Remove-V-R5535,5530,5525,5522,5521,5514,5513,5500,5497,5495,5489,5477,5467,5455,5441,5432,5428,5426,5424,5422,5418,5409,5381,5378,5368,5366,5356,5354,5347,5333,5330,5323,5320,5319,5317,5314,5313,5306,5295,5292,5259,5258,5246,5244,5243,5240,5237,5232,5230,5225,5221,5210,5205,5201,5198,5193,5189,5188,5178,5174,5173,5168,5165,5163,5161,5157,5130,5123,5115,5112,5109,5107,5105,5104,5102,5094,5086,5083,5080,5076,5074,5072,5071,5070,5063,5054,5052,5048,5041,5039,5036,5035,5031,5024,5022,5017,5016,5010,5008,4999,4997,4996,4992,4991,4989,4982,4980,4976,4972,4967,4963,4959,4958,4956,4954,4953,4948,4943,4938,4937,4935,4928,4927,4925,4924,4922,4921,4918,4917,4916,4913,4911,4910,4908,4907,4904,4900,4899,4898,4897,4896,4888,4882,4880,4876,4874,4873,4871,4869,4866,4864,4857,4855,4854,4848,4846,4843,4837,4835,4834,4830,4828,4827,4826,4825,4822,4820,4817,4816,4815,4812,4809,4805,4802,4800,4796,4793,4792,4791,4789,4788,4787,4786,4785,4782,4777,4775,4770,4768,4767,4765,4764,4760,4759,4756,4755,4752,4751,4750,4749,4748,4747,4746,4743,4742,4740,4739,4738,4735,4734,4733,4730,4727,4726,4725,4720,4719,4718,4716,4713,4711,4710,4709,4708,4707,4700,4699,4697,4692,4691,4690,4688,4687,4686,4685,4680,4679,4678,4677,4676,4675,4674,4673,4672,4671,4670,4669,4668,4665,4664,4663,4662,4659,4658,4657,4656,4655,4654,4652,4651,4650,4649,4647,4646,4645,4644,4642,4641,4640,4638,4637,4635,4634,4633,4631,4630,4629,4628,4627,4626,4625,4624,4621,4619,4618,4617,4616,4615,4614,4613,4612,4611,4610,4608,4607,4606,4605,4603,4602,4601,4600,4599,4598,4597,4596,4595,4594,4593,4592,4591,4590,4589,4588,4587,4586,4584,4583,4582,4581,4580,4579,4578,4577,4576,4575,4574,4573,4572,16970'

@attribute attr5534 numeric
@attribute attr5529 numeric
@attribute attr5524 numeric
@attribute attr5521 numeric
@attribute attr5520 numeric
@attribute attr5513 numeric
@attribute attr5512 numeric
@attribute attr5499 numeric
@attribute attr5496 numeric
@attribute attr5494 numeric
@attribute attr5488 numeric
@attribute attr5476 numeric
@attribute attr5466 numeric
@attribute attr5454 numeric
@attribute attr5440 numeric
@attribute attr5431 numeric
@attribute attr5427 numeric
@attribute attr5425 numeric
@attribute attr5423 numeric
@attribute attr5421 numeric
@attribute attr5417 numeric
@attribute attr5408 numeric
@attribute attr5380 numeric
@attribute attr5377 numeric
@attribute attr5367 numeric
@attribute attr5365 numeric
@attribute attr5355 numeric
@attribute attr5353 numeric
@attribute attr5346 numeric
@attribute attr5332 numeric
@attribute attr5329 numeric
@attribute attr5322 numeric
@attribute attr5319 numeric
@attribute attr5318 numeric
@attribute attr5316 numeric
@attribute attr5313 numeric
@attribute attr5312 numeric
@attribute attr5305 numeric
@attribute attr5294 numeric
@attribute attr5291 numeric
@attribute attr5258 numeric
@attribute attr5257 numeric
@attribute attr5245 numeric
@attribute attr5243 numeric
@attribute attr5242 numeric
@attribute attr5239 numeric
@attribute attr5236 numeric
@attribute attr5231 numeric
@attribute attr5229 numeric
@attribute attr5224 numeric
@attribute attr5220 numeric
@attribute attr5209 numeric
@attribute attr5204 numeric
@attribute attr5200 numeric
@attribute attr5197 numeric
@attribute attr5192 numeric
@attribute attr5188 numeric
@attribute attr5187 numeric
@attribute attr5177 numeric
@attribute attr5173 numeric
@attribute attr5172 numeric
@attribute attr5167 numeric
@attribute attr5164 numeric
@attribute attr5162 numeric
@attribute attr5160 numeric
@attribute attr5156 numeric
@attribute attr5129 numeric
@attribute attr5122 numeric
@attribute attr5114 numeric
@attribute attr5111 numeric
@attribute attr5108 numeric
@attribute attr5106 numeric
@attribute attr5104 numeric
@attribute attr5103 numeric
@attribute attr5101 numeric
@attribute attr5093 numeric
@attribute attr5085 numeric
@attribute attr5082 numeric
@attribute attr5079 numeric
@attribute attr5075 numeric
@attribute attr5073 numeric
@attribute attr5071 numeric
@attribute attr5070 numeric
@attribute attr5069 numeric
@attribute attr5062 numeric
@attribute attr5053 numeric
@attribute attr5051 numeric
@attribute attr5047 numeric
@attribute attr5040 numeric
@attribute attr5038 numeric
@attribute attr5035 numeric
@attribute attr5034 numeric
@attribute attr5030 numeric
@attribute attr5023 numeric
@attribute attr5021 numeric
@attribute attr5016 numeric
@attribute attr5015 numeric
@attribute attr5009 numeric
@attribute attr5007 numeric
@attribute attr4998 numeric
@attribute attr4996 numeric
@attribute attr4995 numeric
@attribute attr4991 numeric
@attribute attr4990 numeric
@attribute attr4988 numeric
@attribute attr4981 numeric
@attribute attr4979 numeric
@attribute attr4975 numeric
@attribute attr4971 numeric
@attribute attr4966 numeric
@attribute attr4962 numeric
@attribute attr4958 numeric
@attribute attr4957 numeric
@attribute attr4955 numeric
@attribute attr4953 numeric
@attribute attr4952 numeric
@attribute attr4947 numeric
@attribute attr4942 numeric
@attribute attr4937 numeric
@attribute attr4936 numeric
@attribute attr4934 numeric
@attribute attr4927 numeric
@attribute attr4926 numeric
@attribute attr4924 numeric
@attribute attr4923 numeric
@attribute attr4921 numeric
@attribute attr4920 numeric
@attribute attr4917 numeric
@attribute attr4916 numeric
@attribute attr4915 numeric
@attribute attr4912 numeric
@attribute attr4910 numeric
@attribute attr4909 numeric
@attribute attr4907 numeric
@attribute attr4906 numeric
@attribute attr4903 numeric
@attribute attr4899 numeric
@attribute attr4898 numeric
@attribute attr4897 numeric
@attribute attr4896 numeric
@attribute attr4895 numeric
@attribute attr4887 numeric
@attribute attr4881 numeric
@attribute attr4879 numeric
@attribute attr4875 numeric
@attribute attr4873 numeric
@attribute attr4872 numeric
@attribute attr4870 numeric
@attribute attr4868 numeric
@attribute attr4865 numeric
@attribute attr4863 numeric
@attribute attr4856 numeric
@attribute attr4854 numeric
@attribute attr4853 numeric
@attribute attr4847 numeric
@attribute attr4845 numeric
@attribute attr4842 numeric
@attribute attr4836 numeric
@attribute attr4834 numeric
@attribute attr4833 numeric
@attribute attr4829 numeric
@attribute attr4827 numeric
@attribute attr4826 numeric
@attribute attr4825 numeric
@attribute attr4824 numeric
@attribute attr4821 numeric
@attribute attr4819 numeric
@attribute attr4816 numeric
@attribute attr4815 numeric
@attribute attr4814 numeric
@attribute attr4811 numeric
@attribute attr4808 numeric
@attribute attr4804 numeric
@attribute attr4801 numeric
@attribute attr4799 numeric
@attribute attr4795 numeric
@attribute attr4792 numeric
@attribute attr4791 numeric
@attribute attr4790 numeric
@attribute attr4788 numeric
@attribute attr4787 numeric
@attribute attr4786 numeric
@attribute attr4785 numeric
@attribute attr4784 numeric
@attribute attr4781 numeric
@attribute attr4776 numeric
@attribute attr4774 numeric
@attribute attr4769 numeric
@attribute attr4767 numeric
@attribute attr4766 numeric
@attribute attr4764 numeric
@attribute attr4763 numeric
@attribute attr4759 numeric
@attribute attr4758 numeric
@attribute attr4755 numeric
@attribute attr4754 numeric
@attribute attr4751 numeric
@attribute attr4750 numeric
@attribute attr4749 numeric
@attribute attr4748 numeric
@attribute attr4747 numeric
@attribute attr4746 numeric
@attribute attr4745 numeric
@attribute attr4742 numeric
@attribute attr4741 numeric
@attribute attr4739 numeric
@attribute attr4738 numeric
@attribute attr4737 numeric
@attribute attr4734 numeric
@attribute attr4733 numeric
@attribute attr4732 numeric
@attribute attr4729 numeric
@attribute attr4726 numeric
@attribute attr4725 numeric
@attribute attr4724 numeric
@attribute attr4719 numeric
@attribute attr4718 numeric
@attribute attr4717 numeric
@attribute attr4715 numeric
@attribute attr4712 numeric
@attribute attr4710 numeric
@attribute attr4709 numeric
@attribute attr4708 numeric
@attribute attr4707 numeric
@attribute attr4706 numeric
@attribute attr4699 numeric
@attribute attr4698 numeric
@attribute attr4696 numeric
@attribute attr4691 numeric
@attribute attr4690 numeric
@attribute attr4689 numeric
@attribute attr4687 numeric
@attribute attr4686 numeric
@attribute attr4685 numeric
@attribute attr4684 numeric
@attribute attr4679 numeric
@attribute attr4678 numeric
@attribute attr4677 numeric
@attribute attr4676 numeric
@attribute attr4675 numeric
@attribute attr4674 numeric
@attribute attr4673 numeric
@attribute attr4672 numeric
@attribute attr4671 numeric
@attribute attr4670 numeric
@attribute attr4669 numeric
@attribute attr4668 numeric
@attribute attr4667 numeric
@attribute attr4664 numeric
@attribute attr4663 numeric
@attribute attr4662 numeric
@attribute attr4661 numeric
@attribute attr4658 numeric
@attribute attr4657 numeric
@attribute attr4656 numeric
@attribute attr4655 numeric
@attribute attr4654 numeric
@attribute attr4653 numeric
@attribute attr4651 numeric
@attribute attr4650 numeric
@attribute attr4649 numeric
@attribute attr4648 numeric
@attribute attr4646 numeric
@attribute attr4645 numeric
@attribute attr4644 numeric
@attribute attr4643 numeric
@attribute attr4641 numeric
@attribute attr4640 numeric
@attribute attr4639 numeric
@attribute attr4637 numeric
@attribute attr4636 numeric
@attribute attr4634 numeric
@attribute attr4633 numeric
@attribute attr4632 numeric
@attribute attr4630 numeric
@attribute attr4629 numeric
@attribute attr4628 numeric
@attribute attr4627 numeric
@attribute attr4626 numeric
@attribute attr4625 numeric
@attribute attr4624 numeric
@attribute attr4623 numeric
@attribute attr4620 numeric
@attribute attr4618 numeric
@attribute attr4617 numeric
@attribute attr4616 numeric
@attribute attr4615 numeric
@attribute attr4614 numeric
@attribute attr4613 numeric
@attribute attr4612 numeric
@attribute attr4611 numeric
@attribute attr4610 numeric
@attribute attr4609 numeric
@attribute attr4607 numeric
@attribute attr4606 numeric
@attribute attr4605 numeric
@attribute attr4604 numeric
@attribute attr4602 numeric
@attribute attr4601 numeric
@attribute attr4600 numeric
@attribute attr4599 numeric
@attribute attr4598 numeric
@attribute attr4597 numeric
@attribute attr4596 numeric
@attribute attr4595 numeric
@attribute attr4594 numeric
@attribute attr4593 numeric
@attribute attr4592 numeric
@attribute attr4591 numeric
@attribute attr4590 numeric
@attribute attr4589 numeric
@attribute attr4588 numeric
@attribute attr4587 numeric
@attribute attr4586 numeric
@attribute attr4585 numeric
@attribute attr4583 numeric
@attribute attr4582 numeric
@attribute attr4581 numeric
@attribute attr4580 numeric
@attribute attr4579 numeric
@attribute attr4578 numeric
@attribute attr4577 numeric
@attribute attr4576 numeric
@attribute attr4575 numeric
@attribute attr4574 numeric
@attribute attr4573 numeric
@attribute attr4572 numeric
@attribute attr4571 numeric
@attribute CLASS {0,1}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
